link,district,state,nces_id,page_number,type
https://theweek.com/articles/892668/how-have-panicfree-conversation-kids-about-coronavirus,la tierra community school inc (90900),arizona,0400844,1,LINK
http://www.batesvilleschools.com/covid-19-info,batesville school district,arkansas,0500019,1,LINK
http://www.batesvilleschools.com/covid-19-info/pioneer-reading-program,batesville school district,arkansas,0500019,5,LINK
http://www.buffaloislandcentral.com/apps/news/article/1206725,buffalo is. central sch. dist.,arkansas,0503710,1,LINK
http://www.cabotschools.org/covid-19-information,cabot school district,arkansas,0503750,1,LINK
http://www.cabotschools.org/administration/transportation/inclement-weather-school-closures-limited-bus-service,cabot school district,arkansas,0503750,2,LINK
http://tigers.wsc.k12.ar.us/covid19.html,charleston school district,arkansas,0504200,1,LINK
http://www.conwayschools.org/covid-19-new-student-registration.html,conway school district,arkansas,0504590,1,LINK
https://docs.google.com/document/d/1wzypusqyGeTfrx_0bnbTDeAINCfkuTmpIx-7HCrpFaU/edit?usp=sharing,conway school district,arkansas,0504590,2,LINK
http://www.crosscountyschools.com/article/221736?org=cross-county-school-district,cross county school district,arkansas,0507740,1,LINK
https://drive.google.com/drive/folders/1NYXwjBNqT5ZYeBm4YX7nOo56gOHDOeVA?usp=sharing,gentry school district,arkansas,0506540,1,LINK
NA,NA,NA,NA,NA,LINK
https://www.junctioncity.k12.ar.us/o/jcsd/browse/117368,junction city school district,arkansas,0508340,1,LINK
http://lakesidesd.org/39679_1,lakeside school district,arkansas,0508670,1,LINK
http://lamarwarriors.org/475510_3,lamar school district,arkansas,0508700,1,LINK
http://lamarwarriors.org/475506_3,lamar school district,arkansas,0508700,2,LINK
https://www.lamarwarriors.org/264262_2,lamar school district,arkansas,0508700,3,LINK
https://www.lrsd.org/coronavirusfacts,little rock school district,arkansas,0509000,1,LINK
http://www.lrsd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=2716&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=8074&PageID=1,little rock school district,arkansas,0509000,2,LINK
http://www.lrsd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=2716&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=8074&PageID=1&Comments=true,little rock school district,arkansas,0509000,3,LINK
http://lonokeschools.org/domain/488,lonoke school district,arkansas,0509060,1,LINK
NA,NA,NA,NA,NA,LINK
https://www.cdc.gov/coronavirus/2019-ncov/index.html,midland school district,arkansas,0500020,2,LINK
https://5il.co/efcj,mulberry school district,arkansas,0510290,1,LINK
http://www.nlrsd.org/article/206574?org=central-office,n. little rock school district,arkansas,0510680,1,LINK
https://www.pearidgek12.com/prsd-ami-school-day-closure/,pea ridge school district,arkansas,0503030,1,LINK
https://governor.arkansas.gov/news-media/press-releases/governor-hutchinson-confirms-states-first-presumptive-positive-covid-19-cas,poyen school district,arkansas,0511730,1,LINK
http://www.pcssd.org/o/pcssd/page/covid-19--16,pulaski co. spec. school dist.,arkansas,0511850,1,LINK
https://www.google.com/url?q=https%3A%2F%2Fwww.facebook.com%2FNorthwestArkansasClassical%2F&sa=D&sntz=1&usg=AFQjCNEqhkj9gz-3vchDFi_r1yc8Uw8qcA,responsive ed solutions northwest ark classical academy,arkansas,0500409,1,LINK
https://drive.google.com/drive/folders/1oU7SruKqjtWI2JGuReoJ6BpE7k2ocWp2?usp=sharing,searcy county school district,arkansas,0509480,1,LINK
http://www.searcyschools.org/o/searcy-school-district/browse/112143,searcy school district,arkansas,0512210,1,LINK
http://www.siloamschools.com/covid-19-information-0c3768c0,siloam springs school district,arkansas,0512450,1,LINK
https://5il.co/erpc,star city school district,arkansas,0500028,1,LINK
https://5il.co/dz4e,stuttgart school district,arkansas,0512960,1,LINK
https://kidshealth.org/en/parents/coronavirus.html,stuttgart school district,arkansas,0512960,2,LINK
http://www.vbsd.us/news/post/713/coronavirus-updates,van buren school district,arkansas,0513410,1,LINK
http://www.WestsideSchools.org/264143_2,westside cons. school district,arkansas,0504020,1,LINK
https://drive.google.com/file/d/0ByO6Gh4fn-_pUktqbmZwM25oeE0/view?usp=sharing,westside school district,arkansas,0514020,1,LINK
http://www.whitehallsd.org/domain/831,white hall school district,arkansas,0514140,1,LINK
http://www.whitehallsd.org../../site/default.aspx?PageType=3&ModuleInstanceID=16590&ViewID=ed695a1c-ef13-4546-b4eb-4fefcdd4f389&RenderLoc=0&FlexDataID=31649&PageID=9&Comments=true,white hall school district,arkansas,0514140,2,LINK
http://www.abcusd.k12.ca.us/apps/pages/index.jsp?uREC_ID=1721068&type=d,abc unified,california,0601620,1,LINK
http://www.abcusd.us/apps/pages/index.jsp?uREC_ID=1721068&type=d,abc unified,california,0601620,2,LINK
http://www.acalanes.k12.ca.us../../site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=790&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=5675&PageID=1&Comments=true,acalanes union high,california,0601650,1,LINK
http://www.acalanes.k12.ca.us../../site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=790&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=5644&PageID=1&Comments=true,acalanes union high,california,0601650,2,LINK
http://www.aadusd.k12.ca.us../../site/default.aspx?PageType=3&ModuleInstanceID=964&ViewID=DEDCCD34-7C24-4AF2-812A-33C0075398BC&RenderLoc=0&FlexDataID=2230&PageID=1&Tag=&Comments=true,acton-agua dulce unified,california,0600001,1,LINK
http://www.acoe.org/domain/299,alameda county office of education,california,0691051,1,LINK
http://www.acoe.org../../site/default.aspx?PageType=3&ModuleInstanceID=4850&ViewID=ed695a1c-ef13-4546-b4eb-4fefcdd4f389&RenderLoc=0&FlexDataID=5629&PageID=1&Comments=true,alameda county office of education,california,0691051,2,LINK
https://www.acoe.org/publichealth,alameda county office of education,california,0691051,3,LINK
http://www.acoe.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=4785&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=5531&PageID=1&Comments=true,alameda county office of education,california,0691051,4,LINK
http://www.alameda.k12.ca.us/covid19facilities,alameda unified,california,0601770,1,LINK
http://www.alameda.k12.ca.us/cvstaff,alameda unified,california,0601770,2,LINK
http://www.alameda.k12.ca.us/fieldclosures,alameda unified,california,0601770,3,LINK
http://www.alameda.k12.ca.us/covidmentalhealth,alameda unified,california,0601770,4,LINK
http://www.alameda.k12.ca.us/coronavirus,alameda unified,california,0601770,5,LINK
NA,NA,NA,NA,NA,LINK
https://ahs.ausdk12.org/ahs-news/2020/4/21/albany-responds-covid-19-food-drive,albany city unified,california,0601860,2,LINK
http://www.ausd.us/apps/events/2020/5/1/8020557/?REC_ID=8020557&id=0&d=2020-5-1,alhambra unified,california,0600153,1,LINK
http://www.alisal.org/domain/2352,alisal union,california,0601950,1,LINK
http://www.alpineschools.net../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=14&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=2378&PageID=1,alpine union elementary,california,0602100,1,LINK
http://www.alpineschools.net../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=14&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=2375&PageID=1&Comments=true,alpine union elementary,california,0602100,2,LINK
http://www.alsd.k12.ca.us../../site/default.aspx?PageType=3&ModuleInstanceID=6563&ViewID=5C8B25C6-C8F8-4BD5-923B-8A7C70A93DDA&RenderLoc=0&FlexDataID=9528&PageID=9&Comments=true,alta loma elementary,california,0602160,3,LINK
http://www.alsd.k12.ca.us../../site/default.aspx?PageType=3&DomainID=8&ModuleInstanceID=853&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=9533&PageID=9&Comments=true,alta loma elementary,california,0602160,4,LINK
NA,NA,NA,NA,NA,LINK
http://www.arusd.org/covid-19,alum rock union elementary,california,0602310,1,LINK
https://docs.google.com/forms/d/e/1FAIpQLSfZz4WQVmwf3Y83OQleU1invusb1YEGp0R5J4GKfdOxqHyWWw/viewform,alum rock union elementary,california,0602310,2,LINK
https://www.arusd.org/~board/district-news/post/message-from-the-superintendent-about-closure-of-schools,alum rock union elementary,california,0602310,3,LINK
http://www.adusd.k12.ca.us../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=8&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=4113&PageID=1&Comments=true,alview-dairyland union elementary,california,0602360,1,LINK
https://www.alvordschools.org/Page/11958,alvord unified,california,0602430,1,LINK
http://www.alvord.k12.ca.us/domain/3467,alvord unified,california,0602430,2,LINK
http://www.auhsd.us/district/index.php/auhsd-food-services-during-school-closures,anaheim union high,california,0602630,1,LINK
https://sites.google.com/auhsd.us/closurekit/home,anaheim union high,california,0602630,2,LINK
https://www.auhsd.net/COVID19SchoolClosure1.aspx,anderson union high,california,0602700,1,LINK
http://aesd-ca.schoolloop.com/covid,antelope elementary,california,0602760,1,LINK
https://www.avdistrict.org/schools/distance-learning/school-closure-meal-distribution,antelope valley union high,california,0602820,1,LINK
https://www.avdistrict.org/about/news/post-detail/~board/district-news/post/avuhsd-joins-av-covid-19-task-force,antelope valley union high,california,0602820,2,LINK
http://www.antioch.k12.ca.us/domain/2914,antioch unified,california,0602850,1,LINK
NA,NA,NA,NA,NA,LINK
NA,NA,NA,NA,NA,LINK
http://www.avusd.org/home/school-closure-information,apple valley unified,california,0600017,1,LINK
http://www.arcohe.net/article/203247?org=arcohe-school,arcohe union elementary,california,0603060,1,LINK
http://www.arvinschools.com/News/59,arvin union,california,0603270,1,LINK
NA,NA,NA,NA,NA,LINK
NA,NA,NA,NA,NA,LINK
https://drive.google.com/open?id=1BO-dYDXfTjGzuarENTH20pjNmRa7N8e-,atascadero unified,california,0603300,1,LINK
NA,NA,NA,NA,NA,LINK
NA,NA,NA,NA,NA,LINK
http://www.bcsd.com/apps/pages/index.jsp?uREC_ID=1075962&type=d&pREC_ID=1845321,bakersfield city,california,0603630,1,LINK
NA,NA,NA,NA,NA,LINK
http://bantaesd.net/school_board/public_notice_form,banta elementary,california,0603870,1,LINK
http://bantaesd.net/parents/coronavirus_update_february_2020,banta elementary,california,0603870,2,LINK
http://bantasd.org/cms/One.aspx?portalId=1011894&pageId=48404874,banta elementary,california,0603870,7,LINK
http://www.basslakeschooldistrict.com../../site/handlers/filedownload.ashx?moduleinstanceid=5449&dataid=9988&FileName=COVID-19 spanish.docx,bass lake joint union elementary,california,0604080,1,LINK
http://www.basslakeschooldistrict.com../../site/handlers/filedownload.ashx?moduleinstanceid=5449&dataid=9986&FileName=COVID-19.docx,bass lake joint union elementary,california,0604080,2,LINK
http://www.thebayshoreschool.org../../site/default.aspx?PageType=3&ModuleInstanceID=4&ViewID=ed695a1c-ef13-4546-b4eb-4fefcdd4f389&RenderLoc=0&FlexDataID=114&PageID=1&Comments=true,bayshore elementary,california,0604200,2,LINK
https://www.spectrum.net/support/internet/coronavirus-internet-offer-students/,bellevue union,california,0604380,1,LINK
https://www.nasponline.org/resources-and-publications/resources-and-podcasts/school-climate-safety-and-crisis/health-crisis-resources/talking-to-children-about-covid-19-(coronavirus)-a-parent-resource,bellevue union,california,0604380,6,LINK
http://www.busd.k12.ca.us/domain/2821,bellflower unified,california,0604440,1,LINK
https://beniciaunified.org/f/ncov/,benicia unified,california,0604620,1,LINK
https://www.berkeleyschools.net/coronavirus/,berkeley unified,california,0604740,1,LINK
https://www.berkeleypublicschoolsfund.org/school-closures/,berkeley unified,california,0604740,2,LINK
https://www.bhusd.org/apps/pages/index.jsp?uREC_ID=1689436&type=d&pREC_ID=1846855,beverly hills unified,california,0604830,1,LINK
http://wchss-wcusd-ca.schoolloop.com,big springs union elementary,california,0604980,1,LINK
http://cas-lausd-ca.schoolloop.com,big springs union elementary,california,0604980,2,LINK
http://cdmms-nmusd-ca.schoolloop.com,big springs union elementary,california,0604980,3,LINK
http://chss-wcusd-ca.schoolloop.com,big springs union elementary,california,0604980,4,LINK
NA,NA,NA,NA,NA,LINK
https://www.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/index.html,biggs unified,california,0605040,3,LINK
http://www.bishopschools.org/o/district/events/#event_5210139,bishop unified,california,0601409,1,LINK
https://hcoe.org/covid-19,blue lake union elementary,california,0605400,1,LINK
https://hcoe.org/covid-19/parents-students/,blue lake union elementary,california,0605400,3,LINK
NA,NA,NA,NA,NA,LINK
https://www.bonsallusd.com/apps/pages/index.jsp?uREC_ID=1692601&type=d&pREC_ID=1849424,bonsall unified,california,0601426,1,LINK
https://www.bsusd.net//news/what_s_new/school_closure,borrego springs unified,california,0605700,1,LINK
https://www.bousd.us/apps/pages/index.jsp?uREC_ID=1695404&type=d&pREC_ID=1855275,brea-olinda unified,california,0605880,1,LINK
http://www.brentwood.k12.ca.us/pf4/cms2/view_page?d=x&group_id=1535349787328&vdid=i17nf2f5mkuaf8,brentwood union elementary,california,0605910,1,LINK
http://www.brentwood.k12.ca.us/pf4/cms2/news_themed_display?id=1584008834135,brentwood union elementary,california,0605910,2,LINK
https://www.briggsesd.org/RESOURCES/FAMILY-FIRST-CORONAVIRUS-RIGHTS-ACT-FFCRA,briggs elementary,california,0606030,1,LINK
NA,NA,NA,NA,NA,LINK
NA,NA,NA,NA,NA,LINK
http://www.briggsesd.org/Portals/0/COVID-19.pdf?ver=2020-03-04-150244-133,briggs elementary,california,0606030,4,LINK
NA,NA,NA,NA,NA,LINK
http://www.brisbanesd.org/covid-19-information,brisbane elementary,california,0606060,1,LINK
http://www.brittan.k12.ca.us/pf4/cms2/news_themed_display?id=1587631638938,brittan elementary,california,0606090,1,LINK
https://www.countyofsb.org/phd/dcp/novel-corona-virus.sbc,buellton union elementary,california,0606330,1,LINK
https://www.who.int/health-topics/coronavirus,buellton union elementary,california,0606330,2,LINK
http://www.bpsd.k12.ca.us/apps/pages/index.jsp?uREC_ID=812381&type=d&pREC_ID=1833199,buena park elementary,california,0606360,1,LINK
https://www.pbvusd.k12.ca.us/Page/11425,buena vista elementary,california,0606420,2,LINK
http://www.burbankusd.org/domain/1189,burbank unified,california,0606450,1,LINK
https://5il.co/enzi,butteville union elementary,california,0606690,1,LINK
http://www.cabrillo.k12.ca.us/our_departments/personnel_services/family_first_coronovirus_response_act,cabrillo unified,california,0606780,1,LINK
http://www.cabrillo.k12.ca.us/news/district_news/coronavirus_news_updates,cabrillo unified,california,0606780,2,LINK
http://www.cabrillo.k12.ca.us/news/district_news/breakfast_lunch_for_students_during_closure,cabrillo unified,california,0606780,3,LINK
NA,NA,NA,NA,NA,LINK
NA,NA,NA,NA,NA,LINK
http://www.cajonvalley.net/covid19info,cajon valley union,california,0606810,3,LINK
https://www.cajonvalley.net/domain/2922,cajon valley union,california,0606810,4,LINK
http://www.cajonvalley.net../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=10917&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=469026&PageID=1&Comments=true,cajon valley union,california,0606810,5,LINK
https://www.ccoe.k12.ca.us/apps/pages/index.jsp?uREC_ID=1092042&type=d&pREC_ID=1844072,calaveras county office of education,california,0691003,1,LINK
http://www.calipatriahornets.org/apps/pages/index.jsp?uREC_ID=286511&type=d&pREC_ID=1872263,calipatria unified,california,0606990,1,LINK
http://www.cambriansd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=15624&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=11813&PageID=1&Comments=true,cambrian,california,0607140,1,LINK
http://www.cambriansd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=15624&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=11741&PageID=1&Comments=true,cambrian,california,0607140,2,LINK
https://www.smore.com/rq3a4,cambrian,california,0607140,3,LINK
http://www.cambriansd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=15624&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=11670&PageID=1&Comments=true,cambrian,california,0607140,4,LINK
http://www.cambriansd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=15624&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=11509&PageID=1,cambrian,california,0607140,5,LINK
http://www.cambriansd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=15624&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=11454&PageID=1&Comments=true,cambrian,california,0607140,6,LINK
http://www.cambriansd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=43&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=11639&PageID=1,cambrian,california,0607140,7,LINK
https://drive.google.com/open?id=1GOyh73MCBzTaN0Na0IbXr30u8YMg4nq7,camino union elementary,california,0607170,1,LINK
http://www.campbellusd.org/covid19mealschedule,campbell union,california,0607200,1,LINK
http://www.campbellusd.org/news/covid19-sup-message-04242020,campbell union,california,0607200,2,LINK
http://www.campbellusd.org/news/covid19-extended-closure-04022020,campbell union,california,0607200,3,LINK
http://www.campbellusd.org/news/covid19-extended-closure,campbell union,california,0607200,4,LINK
http://www.campbellusd.org/news/covid19-privacy-online,campbell union,california,0607200,5,LINK
http://www.campbellusd.org/news/coronavirus-information_0127-2020,campbell union,california,0607200,6,LINK
http://www.cuhsd.org/apps/pages/index.jsp?uREC_ID=1703300&type=d&pREC_ID=1844361,campbell union high,california,0607230,1,LINK
https://www.cuhsd.org/apps/pages/coronavirusinfo,campbell union high,california,0607230,2,LINK
https://capousd-ca.schoolloop.com/coronavirus,capistrano unified,california,0607440,1,LINK
http://www.capousd.org/coronavirus,capistrano unified,california,0607440,2,LINK
http://www.cardiffschools.com../../site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=1797&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=6917&PageID=1&Comments=true,cardiff elementary,california,0607470,1,LINK
http://www.carlsbadusd.k12.ca.us/pf4/cms2/news_themed_display?id=1587465069475,carlsbad unified,california,0607500,1,LINK
http://www.castaicusd.com/apps/pages/index.jsp?uREC_ID=798470&type=d&pREC_ID=1846299,castaic union,california,0607740,1,LINK
http://www.cv.k12.ca.us/apps/pages/index.jsp?uREC_ID=1728675&type=d&pREC_ID=1901915,castro valley unified,california,0607800,1,LINK
https://docs.google.com/document/d/1vkJxzBIfN3k5NNgAGYJ5zARkfundcTSSI-v51PGp8pA/edit?ts=5e8b83b9,castro valley unified,california,0607800,2,LINK
https://www.cv.k12.ca.us/apps/pages/coronavirus,castro valley unified,california,0607800,3,LINK
NA,NA,NA,NA,NA,LINK
NA,NA,NA,NA,NA,LINK
NA,NA,NA,NA,NA,LINK
http://www.cvuhsd.org/covid19,centinela valley union high,california,0607920,1,LINK
NA,NA,NA,NA,NA,LINK
https://ces-csd-ca.schoolloop.com/closure,central elementary,california,0607950,4,LINK
https://vves-csd-ca.schoolloop.com/closure,central elementary,california,0607950,5,LINK
https://www.centralunified.org/apps/pages/index.jsp?uREC_ID=739882&type=d&pREC_ID=1859296,central unified,california,0607970,1,LINK
https://www.cesd.k12.ca.us/apps/pages/index.jsp?uREC_ID=758022&type=d&pREC_ID=1310838,centralia elementary,california,0608070,1,LINK
https://www.cesd.k12.ca.us/apps/pages/index.jsp?uREC_ID=759348&type=d&pREC_ID=1889824,centralia elementary,california,0608070,2,LINK
http://www.cjuhsd.net/pf4/cms2/view_page?d=x&group_id=1514016404569&vdid=yi33e2ebw05js,chaffey joint union high,california,0608160,1,LINK
http://wp.sbcounty.gov/dbh/resources-for-taking-care-of-your-behavioral-health-during-the-covid-19-outbreak/,chaffey joint union high,california,0608160,2,LINK
http://www.cousd.net/domain/717,charter oak unified,california,0608190,1,LINK
https://www.k12insight.com/Lets-Talk/embed.aspx?k=WN4R2FLT@MDLT@DYXZ4T7LT@LDLT,charter oak unified,california,0608190,2,LINK
https://sites.google.com/cousd.net/cousd-enrichment/parents/covid-19-faqs,charter oak unified,california,0608190,3,LINK
http://publichealth.lacounty.gov/,charter oak unified,california,0608190,4,LINK
http://chawanakee.k12.ca.us/cms/One.aspx?portalId=105055&pageId=32111546,chawanakee unified,california,0600116,1,LINK
https://chicagoparkschool.org/4-2-2020-campus-closure-update/,chicago park elementary,california,0608340,1,LINK
NA,NA,NA,NA,NA,LINK
https://www.chino.k12.ca.us/Page/26942,chino valley unified,california,0608460,1,LINK
http://www.chino.k12.ca.us../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=38650&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=110590&PageID=1&Comments=true,chino valley unified,california,0608460,2,LINK
http://www.cvesd.org/news/c_o_v_i_d-19_info_center,chula vista elementary,california,0608610,1,LINK
https://www.cvesd.org/news/c_o_v_i_d-19_info_center,chula vista elementary,california,0608610,2,LINK
http://www.cvesd.org/news/what_s_new/modified_procedures_for_board_meetings,chula vista elementary,california,0608610,3,LINK
http://www.cusd.claremont.edu/illnesscoldsandflu,claremont unified,california,0608760,1,LINK
https://clayschool.k12.ca.us/covid19,clay joint elementary,california,0608850,1,LINK
http://www.cusd.org/pf4/cms2/news_themed_display?id=1585644295207,cloverdale unified,california,0608970,1,LINK
https://www.cusd.com/COVID-19Updates-CUSDEmployees.aspx,clovis unified,california,0609030,1,LINK
http://www.cusd.com/COVID-19Updates-CUSDEmployees.aspx,clovis unified,california,0609030,2,LINK
https://www.cusd.com/COVID-19UpdatesCUSD.aspx,clovis unified,california,0609030,3,LINK
https://www.cusd.com/COVID-19OurStudents.aspx,clovis unified,california,0609030,4,LINK
https://www.cusd.com/COVID-19Resources.aspx,clovis unified,california,0609030,5,LINK
NA,NA,NA,NA,NA,LINK
http://www.cvusd.us/fs/pages/3211,coachella valley unified,california,0609070,1,LINK
http://www.chusd.org/covid19/,coalinga-huron unified,california,0609120,1,LINK
https://sites.google.com/chusd.org/chusd-dl-2020/home,coalinga-huron unified,california,0609120,2,LINK
http://www.chusd.org/2020/04/15/covid-19-update-from-the-superintendent/,coalinga-huron unified,california,0609120,3,LINK
http://www.chusd.org/2020/04/02/covid-19-update-4-2-20/,coalinga-huron unified,california,0609120,4,LINK
http://www.chusd.org/2020/03/30/covid-19-update-from-the-superintendent-3-30-20/,coalinga-huron unified,california,0609120,5,LINK
http://www.chusd.org/2020/03/14/chusd-school-closures/,coalinga-huron unified,california,0609120,6,LINK
https://www.chusd.org/covid19/,coalinga-huron unified,california,0609120,7,LINK
http://www.colton.k12.ca.us/Domain/2625,colton joint unified,california,0609390,1,LINK
https://www.cusd49.com/news/tuolumne-county-school-districts-announce-plans-to-temporarily-close-in-response-to-covid-19/,columbia union,california,0609480,1,LINK
http://www.compton.k12.ca.us/district/covid-19/covid-19-main-page,compton unified,california,0609620,1,LINK
http://www.conejousd.org/coronavirus,conejo valley unified,california,0609640,1,LINK
http://www.conejousd.org/Parent-Guardian-Resources,conejo valley unified,california,0609640,2,LINK
https://sites.google.com/learn.conejousd.net/distancelearning4cvusdteachers/home,conejo valley unified,california,0609640,3,LINK
http://www.cocoschools.org/covid19learningresources,contra costa county office of education,california,0691005,1,LINK
http://www.cocoschools.org/coronavirus,contra costa county office of education,california,0691005,2,LINK
http://www.cocoschools.org/news/spotlight/information_about_coronavirus,contra costa county office of education,california,0691005,3,LINK
http://www.corcoranunified.com/news#schoolclosurenoticeandprocedures,corcoran joint unified,california,0609690,1,LINK
http://www.corningelementary.org/covid19schoolclosure,corning union elementary,california,0609780,1,LINK
https://www.cnusd.k12.ca.us/,corona-norco unified,california,0609850,1,LINK
https://coronaranch.cnusd.k12.ca.us/,corona-norco unified,california,0609850,2,LINK
https://cfis.cnusd.k12.ca.us/,corona-norco unified,california,0609850,3,LINK
http://www.cnusd.k12.ca.us/our_departments/human_resources/c_o_v_i_d-19_s_t_a_f_f_f_a_q,corona-norco unified,california,0609850,4,LINK
http://www.cnusd.k12.ca.us/our_departments/communications/c_o_v_i_d-19_updates,corona-norco unified,california,0609850,5,LINK
https://www.cnusd.k12.ca.us/coronavirus,corona-norco unified,california,0609850,6,LINK
http://www.cnusd.k12.ca.us/coronavirus,corona-norco unified,california,0609850,7,LINK
http://coronadousd.net/,coronado unified,california,0609870,1,LINK
http://coronadousd.net/district-links/frontline/,coronado unified,california,0609870,2,LINK
NA,NA,NA,NA,NA,LINK
http://coronadousd.net/calendar/event_submission/,coronado unified,california,0609870,4,LINK
http://www.coronadousd.net/,coronado unified,california,0609870,5,LINK
https://coronadousd.net/lcap/,coronado unified,california,0609870,6,LINK
https://chs.coronadousd.net/,coronado unified,california,0609870,7,LINK
https://coronadousd.net/departments/student-services/health-services/,coronado unified,california,0609870,9,LINK
https://www.facebook.com/pages/Coronado-Unified-School-District/406300872830265,coronado unified,california,0609870,12,LINK
http://cms.coronadousd.net,coronado unified,california,0609870,13,LINK
http://palm.coronadousd.net,coronado unified,california,0609870,14,LINK
http://adulted.coronadousd.net/,coronado unified,california,0609870,15,LINK
http://twitter.com/CoronadoUnified,coronado unified,california,0609870,16,LINK
http://www.crpusd.org/news/what_s_new/march_27_c_r_p_u_s_d_update,cotati-rohnert park unified,california,0609940,1,LINK
http://www.crpusd.org/news/what_s_new/update_on_school_closures_and_distance_learning,cotati-rohnert park unified,california,0609940,2,LINK
http://www.crpusd.org/news/what_s_new/coronovirus_update,cotati-rohnert park unified,california,0609940,3,LINK
http://www.c-vusd.org/Domain/21,covina-valley unified,california,0610050,1,LINK
http://www.gamutonline.net/district/covinavalleyusd/,covina-valley unified,california,0610050,2,LINK
http://www.c-vusd.org/Page/3157,covina-valley unified,california,0610050,3,LINK
http://www.c-vusd.org../../site/default.aspx?PageType=3&ModuleInstanceID=4&ViewID=ed695a1c-ef13-4546-b4eb-4fefcdd4f389&RenderLoc=0&FlexDataID=7759&PageID=1&Comments=true,covina-valley unified,california,0610050,4,LINK
https://www.c-vusd.org/Page/3227,covina-valley unified,california,0610050,6,LINK
https://www.cdc.gov/coronavirus/2019-ncov/about/index.html,cucamonga elementary,california,0616300,1,LINK
http://www.cuddebackschool.org/SchoolClosureInfo,cuddeback union elementary,california,0610230,1,LINK
http://www.ccusd.org/apps/news/article/1177939,culver city unified,california,0610260,1,LINK
https://www.cusdk8.org/Page/8768,cupertino union,california,0610290,1,LINK
https://www.tcsos.us/newsroom/2019-novel-coronavirus/,curtis creek elementary,california,0610320,1,LINK
https://tchhsa.org/eng/index.cfm/public-health/covid-19-updates-novel-coronavirus/,cutler-orosi joint unified,california,0610350,3,LINK
https://tchhsa.org/es/index.cfm/salud-publica/actualizaciones-de-covid-19-nuevo-coronavirus/,cutler-orosi joint unified,california,0610350,4,LINK
NA,NA,NA,NA,NA,LINK
http://www.dmusd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=880&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=18052&PageID=1,del mar union elementary,california,0610740,1,LINK
http://www.dmusd.org../../site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=880&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=18015&PageID=1&Comments=true,del mar union elementary,california,0610740,2,LINK
